ID,X,Y
dreadshade       ,0.354262288,-0.236748553
dream-os         ,0.372161053,0.448232628
dreamguard       ,-0.296643849,0.246686079
dreamix          ,-0.11193181,0.111506502
dreamreel        ,-0.149015646,-0.224807684
dreams           ,0.258618763,-0.328229178
dreamworld       ,-0.202895305,0.385071086
dresden-ocl      ,-0.61532178,-0.090478695
drex             ,0.568053185,-0.55668466
drftpd           ,0.375316988,0.07194936
dri              ,-0.210063412,-0.143089964
driftnburn       ,-0.485313088,0.099772294
drinkfruit       ,0.299982875,-0.097022729
drip             ,-0.505029254,-0.526765805
drishti          ,0.57902184,-0.757900952
drive            ,0.04104294,-0.335220383
drivetweak       ,-0.389312434,-0.456319753
drivewatch       ,0.536796017,0.103797179
drivewireserver  ,0.201394267,0.050079157
drjava           ,0.662972372,0.205964341
drm              ,0.37838553,-0.276608288
drmsecureim      ,-0.196880256,0.287949356
drobot           ,0.391353457,-0.371645704
drod             ,-0.303317164,-0.327994895
drools           ,0.090779822,0.545352525
drop             ,-0.131692608,0.120654249
dropboxmq        ,0.451592,0.230135911
dropfour         ,0.103679697,-0.09643824
dropline-gnome   ,0.470088749,-0.449628388
dros             ,0.39802338,-0.372462487
drowtales        ,-0.163180005,-0.621136125
drpangloss       ,0.569753064,-0.161142427
drpython         ,0.044242571,0.210878499
drs              ,-0.05275581,-0.321453902
drts             ,0.266771805,0.531682556
druantia         ,0.587664797,-0.116314577
druid            ,-0.107846835,0.698367314
druida           ,-0.064847933,-0.635838267
drupal           ,0.574625838,0.035166453
drupal-ca        ,-0.107212597,0.493221078
dsa4             ,0.456851609,-0.323202725
dsacss           ,0.862354873,-0.243578399
dsateclipse      ,0.450527766,0.082782398
dsc              ,-0.399517821,0.499558792
dsdevguild       ,0.750914611,0.139826332
dsdiplomacy      ,0.638234384,-0.090485261
dsfdb            ,-0.772172731,0.005078137
dsfm             ,-0.111824689,-0.655064113
dsfs             ,0.293402913,0.260055525
dshieldpy        ,-0.000771287,-0.021609068
dsidtb           ,-0.08281748,0.703530094
dslengine        ,0.193160691,0.011945412
dslinux          ,0.384870191,0.326316915
dsm              ,-0.336005596,0.858895099
dsmdatalog       ,0.508922645,-0.052390292
dsmsimulator     ,0.256440417,0.634385688
dsmt             ,-0.724242299,0.406434839
dsmyth           ,-0.509956501,-0.033088781
dsniff           ,0.0706277,-0.455592484
dsntauth         ,-0.235112714,-0.026447766
dspace           ,0.146337294,0.211877489
dspack           ,-0.621856323,-0.139020916
dspatial         ,-0.593830512,-0.245266706
dssdb            ,0.195339651,0.865607313
dssi             ,-0.259905545,-0.412012665
dstar            ,-0.31233199,-0.629467566
dstm             ,-0.167516585,0.07442659
dstrans          ,-0.382485382,-0.096933466
dsurvey          ,-0.079230533,-0.147526502
dt3155a          ,-0.831262415,-0.069657202
dta              ,-0.706885753,0.056989565
dtbsm            ,-0.085541207,0.700640495
dtc              ,0.292646229,0.287951901
dtd2cpp          ,-0.236116589,-0.751026399
dtd2java         ,0.759023033,-0.580979416
dtddoc           ,0.101124679,0.548257588
dtdparse         ,-0.059610678,0.163009505
dtdparser2       ,-0.648187143,-0.101654035
dtemplatelib     ,-0.530406729,0.05653244
dtframework      ,0.00830057,0.157251426
dtn              ,-0.308060669,0.510042578
dtogen           ,0.312984398,0.679106575
dtone            ,0.385326162,-0.180458679
dtp-spec         ,-0.236160734,-0.502607352
dtrag            ,-0.504242116,0.441770993
dtreeframework   ,0.038404808,0.844413437
dtreejungle      ,-0.536978035,0.089147813
dttsp            ,-0.177064564,-0.244505447
dtv-vrcc         ,-0.275396006,-0.429301165
duap             ,-0.092348543,0.704528205
duas             ,0.082466412,0.270258728
dublinlms        ,0.411093117,0.417790736
duckquiz         ,0.03304912,-0.295915351
dudusdl          ,0.494637484,0.026928047
duelbots         ,-0.665814998,-0.421202343
duff             ,0.834802791,-0.058503788
dukejukebox      ,0.27379574,0.539073343
dukes            ,0.136421422,-0.552942062
duki             ,0.424731033,-0.327954249
dumb             ,0.437237104,-0.205906981
dummyprojforlan  ,0.298076085,0.018480625
dumpmpeg         ,-0.438665475,0.172351389
dunelegacy       ,0.685650132,-0.129078569
dungasync        ,0.863744086,-0.115799824
dungeonlab       ,0.136507456,0.387856929
dungeonmapper    ,-0.227055222,0.82638832
dungweed         ,0.028158902,-0.285642772
dunham           ,-0.190689239,-0.116219644
dunit            ,-0.763996121,0.017724486
duo              ,0.416089673,-0.501090023
duo-wrapper      ,0.744352433,0.473851932
dup              ,0.2410794,-0.469809324
dupfinder        ,-0.396353905,0.48026394
dupimages        ,-0.490847049,0.262356283
dupiso           ,0.689838525,-0.188811373
duplicates       ,-0.151894799,0.590579172
durand3d         ,0.312966865,-0.556201951
durian           ,-0.615646112,-0.161124526
durito           ,0.365475815,0.499490178
duskmelody       ,0.620266284,-0.31704717
duskrpg          ,0.332650032,0.441315349
dust             ,-0.144640707,0.343863629
dustincms        ,-0.040107909,-0.417922584
dustyscript      ,-0.307317702,0.225854369
dutnux           ,-0.258967414,-0.340883662
dutytogod        ,-0.255935137,-0.635778707
dv1394d          ,-0.685969327,-0.1001335
dv2stream        ,-0.301643074,-0.367070882
dv2sub           ,-0.55660601,-0.091932017
dvarchive        ,-0.504821995,-0.175948803
dvassist         ,-0.75269919,0.0175986
dvbd             ,-0.347381662,0.355881997
dvbdecoder       ,0.369572426,-0.424082642
dvbsak           ,-0.648145491,-0.186643379
dvbtools         ,-0.183587848,0.02652
dvbtv            ,-0.38005568,0.512840069
dvbzap           ,0.352321904,0.25962041
dvd              ,-0.21209164,-0.1894729
dvd-audio        ,-0.20352862,0.012556076
dvd-blender      ,-0.314688243,0.682353788
dvd-create       ,-0.181890188,-0.000858225
dvdauth          ,0.424193854,0.501235135
dvdauthor        ,-0.013799506,0.043225453
dvddbp           ,0.422819456,-0.526605424
dvdmake          ,-0.272971641,-0.321523277
dvdplugin        ,0.770732786,0.47865279
dvdscripts       ,0.161306224,0.024903557
dvdvault         ,0.640533497,0.31994516
dvdxml           ,0.77727137,0.285557418
dvdxul           ,0.299945988,0.10735183
dvorak-kbd       ,-0.086106108,0.196495196
dvorakpalm       ,0.267666539,0.057050883
dvoraktt         ,0.62385744,-0.404949199
dvrequant        ,0.175819734,0.270882144
dvscan           ,-0.22302256,-0.347799473
dvtitler         ,-0.672225535,-0.093128902
dvtk             ,-0.200464429,0.909687559
dvx              ,-0.193980765,-0.317595558
dw4lin           ,-0.497697696,-0.306345252
dwain            ,-0.203444044,-0.189876362
dwarf            ,-0.332390297,0.07604715
dwcvs            ,-0.823821117,-0.19345399
dwdepotext       ,0.064515209,0.826814599
dwi              ,-0.504212986,0.337082775
dwjbuilderaddin  ,-0.21212344,-0.117094349
dwr              ,0.535553655,0.114717779
dwrap            ,-0.170704707,-0.118741497
dws              ,-0.63054961,-0.167715955
dx0              ,0.08424645,0.354033408
dxf-svg-convert  ,0.207929409,-0.161270164
dxf2svg          ,0.270426909,-0.323062043
dxframework      ,-0.917314576,-0.071424053
dxgettext        ,-0.623154703,-0.111282228
dxglwrap         ,-0.209938333,-0.231764557
dxhamlog         ,0.683224819,0.18523651
dxp3             ,0.574618056,-0.106500922
dxr3             ,-0.307899676,-0.219093018
dxr3plugin       ,-0.301613344,-0.202999986
dxsh             ,0.849061814,-0.395994783
dxspider         ,-0.811701233,0.133913708
dyframe          ,-0.778829036,-0.341464399
dyknl            ,0.515761768,-0.498712597
dylanlibs        ,-0.184609044,0.314905543
dyn2stat         ,-0.059998972,0.204490593
dynacombus       ,-0.167645494,0.857130761
dynadmin         ,0.306438805,-0.271612619
dynaform         ,0.482972674,-0.294531043
dynagraph        ,0.281389654,-0.026481926
dynamic3d        ,0.515771695,-0.623348277
dynamicdns       ,0.894954365,-0.244742544
dynamicgallery   ,-0.180909195,0.89427552
dynamicjni       ,0.174609196,0.538081106
dynamics         ,0.581964529,0.178819998
dynamis          ,0.58104246,-0.159362001
dynamiteip       ,0.244741638,0.451334094
dynamo           ,0.84712689,0.121078167
dynamomocks      ,0.227997019,0.617437233
dynapage         ,-0.011684057,-0.52686961
dynapi           ,-0.546474025,-0.261659334
dynapyide        ,-0.566278632,-0.266941994
dynarr           ,0.526021951,-0.424246596
dynasoar         ,0.196072854,-0.584684133
dyncyg           ,0.182277833,-0.019627555
dyndns1          ,0.690376852,-0.34198171
dyndnsd          ,0.67254044,0.351715836
dynner           ,0.562135481,-0.135550383
dynomite         ,-0.046577545,-0.410705442
dynprobe         ,0.105958527,0.281476366
dyntrans         ,-0.520656542,-0.090610416
dynurlcloacker   ,0.401026177,0.390502872
dynwebcd         ,0.332690438,-0.072112029
dz3d             ,0.580891467,-0.107810692
dzone2           ,0.685667441,-0.161214897
dzongkha         ,0.600355181,0.084022469
dzt              ,-0.327595264,0.002821715
e-ark            ,-0.589234484,-0.117307293
e-diagnostics    ,-0.921696212,0.339008398
e-gnomeicu       ,-0.084158952,0.665552205
e-helpdesk       ,0.576763331,0.340625496
e-lang           ,-0.246840798,0.327338125
e-maniakas       ,0.339926222,-0.577489991
e-opt            ,-0.059438747,-0.218763324
e-p-i-c          ,0.297212678,0.114670026
e-parcel-post    ,0.718383359,-0.096929411
e-parrot         ,-0.393201136,0.495833423
e-petition       ,-0.07420194,0.358297891
e-plip           ,0.419458006,-0.15470558
e-qual           ,0.259745549,-0.366466015
e-reportmanager  ,0.580957411,0.343840651
e-share          ,0.366216214,-0.475561848
e-sharepoint     ,-0.406173429,-0.602426515
e-smithcontrib   ,0.136279396,0.269930846
e-tuner          ,-0.460560586,0.354267861
e-volve          ,0.81982442,-0.276573539
e-xml            ,0.175538648,0.530228116
e-xoopsmodules   ,0.757432645,0.050560027
e-zvit           ,0.224932517,-0.571656127
e100rmsubsystem  ,-0.151076846,-0.387613837
e107             ,0.248702643,0.254547415
e107-docs        ,0.241078626,0.264649384
e107belgium      ,0.242980129,0.30071266
e107code-nl      ,0.247715354,0.287693025
e107coders       ,0.247775012,0.258979181
e107dk           ,0.254096136,0.26764976
e107lithuanian   ,0.244059725,0.255189648
e107plugins      ,0.255621504,0.249378739
e17genmenu       ,-0.164283158,-0.255852926
e2client         ,0.261419614,-0.037201033
e2compr          ,0.560937364,-0.5649792
e2ecellgame      ,0.757615412,-0.212903767
e2fsprogs        ,-0.137993978,-0.295903238
e2ircd           ,-0.142572784,-0.075687174
e2ont            ,-0.891145573,0.435070231
e2salvage        ,0.116790007,0.211018495
e2tk             ,0.070311243,0.294039231
e32frodo         ,-0.216592718,0.018823359
e4graph          ,-0.451051577,0.358380261
eaccelerator     ,-0.517860006,-0.321718503
each             ,0.336996253,0.469017256
eadvocacy        ,0.187705358,0.296135122
eagle-usb        ,-0.622040587,-0.200502298
eagleflyer       ,0.083574335,-0.007247957
eame-email       ,0.698767606,-0.335301088
eaml             ,-0.40621685,0.566472256
eanalyzer        ,-0.026968159,-0.353587943
eap              ,-0.118036782,0.403347445
eaproject        ,0.103763637,-0.082129005
earcandy         ,0.123392715,-0.109846617
earsetup         ,-0.561165127,0.279953947
earthli-webcore  ,0.424156194,-0.140386771
earthsea         ,0.73016943,-0.218964229
earthsync        ,-0.445286514,0.538624796
earutils         ,0.4086905,-0.372838161
eas-dev          ,-0.2252463,0.276348506
easea            ,-0.071880531,0.574127032
easep            ,0.480769436,0.287869287
easi             ,0.679150307,0.556039221
easiguestbook    ,0.018907957,-0.347360394
easinstaller     ,0.744571165,-0.22067796
easta            ,-0.229535081,0.699459344
easternblocksgl  ,0.54370687,0.416138082
easy-cms         ,-0.838002872,0.082537134
easy-deb         ,0.332074121,0.085025204
easy-sftp        ,0.188233371,-0.775823391
easy2do          ,-0.412765036,-0.251627423
easyaccept       ,-0.713389271,0.385880382
easyadmin        ,-0.03567059,-0.389791657
easyasnat        ,0.244336372,-0.574837612
easybalance      ,0.306447585,0.031223743
easycalc         ,0.014849393,0.653428295
easyconf         ,0.064651649,0.722782415
easyconv         ,-0.21656234,-0.68401476
easycurl         ,-0.642845427,-0.295822876
easycv           ,0.171764825,0.140400549
easydiet         ,-0.359006591,0.8145515
easyeclipse      ,-0.281703487,0.663270656
easyencode       ,0.675881986,-0.186863432
easyfoot         ,0.300915345,-0.674409571
easyfunktion     ,-0.037294019,-0.15664738
easygridbag      ,0.116940875,0.403461258
easyguestbook    ,0.639801129,-0.387186286
easylatex        ,0.258646,-0.739341151
easylogin        ,0.01720525,-0.141894105
easymail         ,0.561610622,-0.572032977
easymock         ,-0.190348844,-0.794460958
easymocknet      ,-0.012360026,0.499600051
easymod          ,-0.24948447,0.903537778
easymol          ,0.633379917,-0.515635015
easymoney        ,0.319916551,-0.616676097
easymotif        ,-0.648072563,0.054269011
easymplayer      ,0.561499385,-0.368291186
easyoffice       ,0.071564604,-0.712739152
easypass         ,0.622560607,-0.075306343
easypersistence  ,0.247650358,0.513711422
easypm           ,0.607204829,0.344851219
easypodcast      ,0.535381213,-0.353791001
easypos          ,0.22796634,-0.436113319
easyproof        ,0.103060917,0.664431742
easypublisher    ,0.124138064,0.210905832
easyqmail        ,0.254145595,0.465194689
easyremote       ,0.038267479,-0.237316641
easysecuremail   ,0.225812262,0.26209797
easyshaper       ,0.259867684,0.198068736
easysoap         ,-0.138962661,0.368619168
easysql          ,0.489481929,0.467446189
easysso          ,0.306365628,-0.497520972
easystock        ,0.743937416,0.204396772
easystruts       ,-0.285489756,0.665858824
easytimesheet    ,-0.380056852,-0.046478281
easyupdate       ,0.581060867,0.6869325
easywebhost      ,0.526710273,0.076169486
easywordproject  ,0.024758784,0.550875365
eatout           ,0.574523181,-0.276741629
eb-01linux       ,0.081637167,-0.839430714
ebase            ,-0.224584291,-0.230876907
ebaseenterprise  ,0.201989683,0.3073243
ebayagent        ,-0.177305756,0.910092597
ebaypenguin      ,0.0057381,-0.353480248
ebaytools        ,0.717178758,-0.395307157
ebba             ,0.138525757,-0.707416041
ebbrowser        ,0.182348528,-0.178832491
ebcs             ,0.038539459,-0.440136252
ebeanshell       ,-0.242765686,0.262166538
ebiff            ,-0.837812123,-0.254565107
ebiness          ,0.195410907,-0.375232153
ebjava           ,-0.026799701,0.153058421
ebla             ,-0.57869212,-0.290207414
eblog            ,0.729687819,-0.250923597
eblogger         ,-0.308140505,0.059637191
ebmail           ,0.396339065,0.5155016
ebmflite         ,-0.471603316,-0.338403164
ebml             ,-0.483946172,-0.322455904
ebn              ,0.580386512,-0.071333158
ebnf2yacc        ,-0.031918575,0.159836401
eboard           ,0.249317939,-0.145016028
ebon             ,-0.249258305,0.333300437
ebookcollector   ,0.410341196,-0.163855933
ebookorganizer   ,-0.471651453,-0.372895348
ebookreader      ,-0.432302774,0.720226893
ebookshelf       ,0.509129008,0.092634375
ebw              ,0.143117622,-0.738641877
ebxmlcc          ,0.345324554,0.493299188
ebxmlms          ,0.391639056,0.512892387
